fips,StateName,StatePolicy,Mandate,StateWide,PublicMaskLevel,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
53,Washington,SchoolClose,1,1,,20200317,,,20200804,,,"Statewide closure of all public, private, and charter schools comes into effect 1201 am on 20200317, through 20200424 at 12 pm for initial expiry. Eases restrictions on K-12 summer operations starting 202000620: https://www.governor.wa.gov/sites/default/files/proclamations/20.09.2%20COVID19%20Phased%20Reopening%20of%20K12%20Schools.pdf?utm_medium=email&utm_source=govdelivery  Extended on 20200724 without expiry: https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-25.7.pdf?utm_medium=email&utm_source=govdelivery. Eased authority given to local districts to operate summer school on 20200620 https://www.governor.wa.gov/sites/default/files/proclamations/20.09.2%20COVID19%20Phased%20Reopening%20of%20K12%20Schools.pdf?utm_medium=email&utm_source=govdelivery.  Ended on 20200804. ",https://www.governor.wa.gov/sites/default/files/proclamations/20-09%20Coronavirus%20Schools%20Amendment%20%28tmp%29.pdf,20200830,"Added DateEnded, updated notes"
53,Washington,SchoolClose,1,1,,20200317,,,20200801,,,"Statewide closure of all private, public, and private-public universities, colleges, technical schools, etc. to in-person instruction. Treating separately from the K-12 closures. A 20200624 order declared that (quote) beginning on August 1, 2020, public and private universities, colleges, technical schools, apprenticeship programs, and similar schools and programs may resume general instruction, to include in-person classroom instruction, lectures and similar educational gatherings, only if they implement, follow, and enforce the requirements specified below (quote). Coding as ending the statewide closure of higher education on 20200801",https://www.governor.wa.gov/sites/default/files/proclamations/20-12%20Coronavirus%20College%20Closure%20%28tmp%29.pdf,20200809,
53,Washington,BarRestrict,1,1,,20200316,,20200518,,20200730,20201006,"Limited operations required (onsite consumption banned): bars and taverns. Initial expiry is through midnight on 20200331, so formal expiry would have been 20200401. Eases restrictions on in-person dine-in services for Phase 2 counties: Asotin, Columbia, Garfield, Lincoln, Ferry, Pend Oreille, Skamania, Stevens, Wahkiakum, and Whitman (list of counties with eased restrictions as of 20200518): https://coronavirus.wa.gov/what-you-need-know/covid-19-county-variance-application-process  Extended on 20200724 without expiry: https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-25.7.pdf?utm_medium=email&utm_source=govdelivery Effective 20200730, bars must close indoor services (outdoor services with corresponding capacity limits by county phase continue): https://medium.com/wagovernor/inslee-announces-rollbacks-to-some-activities-to-slow-covid-19-exposure-19003e510127. From 20201006 restrictions reeased: requires bars to stop alcohol service at 11 pm (from 10 pm), eliminates the indoor household member restriction for in-person dining, limits guest occupancy to 50 pct (Phase 3) and 25pct (Phase 2) capacity, and increases indoor and outdoor table size to 8 (Phase 3) and 6 (Phase 2); prohibits indoor seating unless meets food service requirements: https://www.governor.wa.gov/sites/default/files/COVID19%20Phase%202%20and%203%20Restaurant%20and%20Tavern%20Guidance.pdf?utm_medium=email&utm_source=govdelivery.",https://www.governor.wa.gov/sites/default/files/proclamations/20-13%20Coronavirus%20Restaurants-Bars%20%28tmp%29.pdf,20201009,Added 20201006 for DateReeased1 and PolicyCodingNotes
53,Washington,GathRestrict,1,1,,20200316,20200401,,,,,"In effect until midnight on 20200331, so formal expiry would have been 20200401",https://www.governor.wa.gov/sites/default/files/proclamations/20-14%20COVID-19%20-%20Prohibitions%20on%20Gatherings%20%28tmp%29.pdf,20200803,Updated entry to new gathering system and added numeric variables
53,Washington,OtherBusinessClose,1,1,,20200316,,20200518,,20200730,20201006,"Closure required: entertainment and recreational facilities, as well as personal care services like barbershops and hair salons, and retail stores unless they comply with public health recommendations and social distancing. Also (quote) public venues where people congregate for entertainment (quote). Eases restriction for counties that moved to Phase 2 (as of 20200518): Asotin, Columbia, Garfield, Lincoln, Ferry, Pend Oreille, Skamania, Stevens, Wahkiakum, and Whitman. Their eligibility may have occurred prior to 20200518, additional documentation and confirmation is in-progress. Exact dates may change in the future. Extended to 20200807: https://www.governor.wa.gov/sites/default/files/proclamations/20-25.6%20-%20COVID-19%20Safe%20Start-Stay%20Healthy%20%28tmp%29.pdf?utm_medium=email&utm_source=govdelivery   Extended on 20200724 without expiry: https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-25.7.pdf?utm_medium=email&utm_source=govdelivery Effective 20200730, all indoor fitness centers and like venues are limited to 5 people for Phase 2 counties, and up to 25 pct occupancy in Phase 3 counties. For Phase 3 counties, indoor movie theaters are also reduced to 25 pct occupancy, and indoor entertainment centers like mini golf, bowling alleys, arcades, card rooms are prohibited from re-opening https://medium.com/wagovernor/inslee-announces-rollbacks-to-some-activities-to-slow-covid-19-exposure-19003e510127. From 20201006 reeased restrictions on subset of businesses: movie theaters can operate at 50 pct (Phase 3) and 25 pct (Phase 2) capacity and libraries can provide in-person services and operate at 50 pct (Phase 3) and 25 pct (Phase 2) capacity: https://www.governor.wa.gov/sites/default/files/COVID19%20Phase%202%20and%203%20Movie%20Theaters%20Guidance.pdf?utm_medium=email&utm_source=govdelivery; https://www.governor.wa.gov/sites/default/files/COVID19%20Phase%202%20and%203%20Library%20Guidance.pdf.",https://www.governor.wa.gov/sites/default/files/proclamations/20-13%20Coronavirus%20Restaurants-Bars%20%28tmp%29.pdf,20201009,Added 20201006 for DateReeased1 and PolicyCodingNotes
53,Washington,RestaurantRestrict,1,1,,20200316,,20200518,,20200730,20201006,"Limited operations required (onsite consumption banned): restaurants, coffee shops, any social club, etc. Initial expiry is through midnight on 20200331, so formal expiry would have been 20200401. Eases restrictions on in-person dine-in services for Phase 2 counties: Asotin, Columbia, Garfield, Lincoln, Ferry, Pend Oreille, Skamania, Stevens, Wahkiakum, and Whitman (list of counties with eased restrictions as of 20200518): https://coronavirus.wa.gov/what-you-need-know/covid-19-county-variance-application-process  Extended on 20200724 without expiry: https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-25.7.pdf?utm_medium=email&utm_source=govdelivery Starting 20200730, reduced capacity limits for phase 3 counties for indoor services, prohibits sales of alcohol after 10 pm, limits indoor dining tables to individuals of the same household: https://medium.com/wagovernor/inslee-announces-rollbacks-to-some-activities-to-slow-covid-19-exposure-19003e510127. From 20201006 restrictions reeased: requires stopping alcohol service at 11 pm (from 10 pm), eliminates the indoor household member restriction for in-person dining, limits indoor and outdoor guest occupancy to 50 pct (Phase 3) and 25 pct (Phase 2) capacity, and increases indoor and outdoor table size to 8 (Phase 3) and 6 (Phase 2): https://www.governor.wa.gov/sites/default/files/COVID19%20Phase%202%20and%203%20Restaurant%20and%20Tavern%20Guidance.pdf?utm_medium=email&utm_source=govdelivery.",https://www.governor.wa.gov/sites/default/files/proclamations/20-13%20Coronavirus%20Restaurants-Bars%20%28tmp%29.pdf,20201009,Added 20201006 for DateReeased1 and PolicyCodingNotes
53,Washington,GathRestrict,1,1,,20200323,20200702,20200601,,,,"(quote) All people in Washington state shall immediately cease participating in all public and private gatherings and multi-preson activities for social, spiritual and recreational purposes, regardles of the number people of involved (quote). Began easing on 20200601 with Phase 2 locations being able to have gatherings of 5 or more https://www.governor.wa.gov/sites/default/files/20-25.4%20-%20COVID-19%20Safe%20Start.pdf",https://www.governor.wa.gov/sites/default/files/proclamations/20-25%20Coronovirus%20Stay%20Safe-Stay%20Healthy%20%28tmp%29%20%28002%29.pdf,20200808,Updated DateExpiry to 20200702
53,Washington,StayAtHome,1,1,,20200323,20200710,20200601,20200703,,,"State-wide immediate stay-at-home, effective immediately: https://mynorthwest.com/1782819/inslee-washington-stay-at-home-order/ Easing began with transition to Safe Start WA, no longer mandating statewide stay-at-home orders for all populations (high risk in Phase 1 counties) https://www.governor.wa.gov/sites/default/files/20-25.4%20-%20COVID-19%20Safe%20Start.pdf Fully ended mandate on 20200703 as all populations are no longer mandate https://coronavirus.wa.gov/news/benton-franklin-and-yakima-counties-approved-move-modified-phase-1",https://www.governor.wa.gov/sites/default/files/proclamations/20-25%20Coronovirus%20Stay%20Safe-Stay%20Healthy%20%28tmp%29%20%28002%29.pdf,20200923,"Updated DateExpiry and PolicyCodingNotes, added DateEnded"
53,Washington,NEBusinessClose,1,1,,20200325,,20200515,,,,"Non-essential businesses closed by midnight on 20200325. Began easing of restrictions on the following businesses, conditional on compliance on distancing and hygiene requirements for industry-specific requirements: landscaping and lawncare, vechile and vessel sales, pet walking, retail (curbside pickup orders only), car washes. https://www.governor.wa.gov/sites/default/files/proclamations/20-25.3%20-%20COVID-19%20Stay%20Home%20Stay%20Healthy%20-%20Reopening%20%28tmp%29.pdf Extended to 20200807: https://www.governor.wa.gov/sites/default/files/proclamations/20-25.6%20-%20COVID-19%20Safe%20Start-Stay%20Healthy%20%28tmp%29.pdf?utm_medium=email&utm_source=govdelivery  Extended on 20200724 without expiry: https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-25.7.pdf?utm_medium=email&utm_source=govdelivery",https://www.governor.wa.gov/sites/default/files/proclamations/20-25%20Coronovirus%20Stay%20Safe-Stay%20Healthy%20%28tmp%29%20%28002%29.pdf,20200729,Removed DateExpiry as latest extension has no expiry date
53,Washington,PublicMask,0,1,0,20200504,,,20200626,,,Recommends that all individuals should wear cloth face coverings in public places when not eating or drinking ,https://www.governor.wa.gov/sites/default/files/SafeStartWA_4May20.pdf,20200520,
53,Washington,PublicMask,1,1,3,20200626,,,,,,"(quote) Every person in Washington State must wear a face covering that covers their nose and mouth when in any indoor or outdoor setting (quote) Exemptions are for children younger than 5 or persons whose medical condition, mental health condition, or disability that would prevent earing a face covering. Expands prior recommendation to a full mandate. Coded as Mandate3 as it explicitly applies across indoor and outdoor settings. Extended to 20200807: https://www.governor.wa.gov/sites/default/files/proclamations/20-25.6%20-%20COVID-19%20Safe%20Start-Stay%20Healthy%20%28tmp%29.pdf?utm_medium=email&utm_source=govdelivery Effective 20200725, this mandate is somewhat expanded, explicitly requiring face coverings in public and non-public indoor and outdoor settings with few exemptions: https://www.doh.wa.gov/Portals/1/Documents/1600/coronavirus/Secretary_of_Health_Order_20-03_Statewide_Face_Coverings.pdf?utm_medium=email&utm_source=govdelivery  Extended on 20200724 without expiry: https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-25.7.pdf?utm_medium=email&utm_source=govdelivery",https://www.doh.wa.gov/Portals/1/Documents/1600/coronavirus/Secretary_of_Health_Order_20-03_Statewide_Face_Coverings.pdf,20200729,"Updated PolicyCodingNotes, removed DateExpiry as latest extension has no expiry date"
54,West Virginia,SchoolClose,1,1,,20200314,,20200608,,,,"Closure of all public pre-K to 12th grade schools, in effect on (quote) at the conclusion of the school day on Friday, March 13 (quote), and thus coded as enacted on 20200314 Community and private schools are recommended to follow this closure, but not mandated. Schools closed until the end of the year on 20200422. School closure is eased to permit school-based athletics and band training starting 20200608 https://governor.wv.gov/Pages/The-Comeback.aspx.  On 20200708, the governor announces 20200908 as a target reopening date for schools: https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Gov.-Justice-announces-reopening-date-for-West-Virginia-schools.aspx. Color-coded system for school re-opening at the county level requires counties that are orange or red designated to remain closed, and are updated weekly (Saturdays) for the next week unless designated red (at which halting in-person instruction has to occur immediately): https://wvde.us/school-reentry-metrics-protocols/ ",https://governor.wv.gov/News/press-releases/2020/Pages/COVID19-UPDATE-Gov.-Justice-announces-closure-of-West-Virginia-schools.aspx,20200921,Updated PolicyCodingNotes
54,West Virginia,EmergDec,1,1,,20200316,,,,,,"State of emergency declared for all 55 counties, no expiry provided. ",https://governor.wv.gov/Documents/2020%20Proclamations/State-of-Emergency-March-16-2020.pdf,20200710,Added PolicyCodingNotes
54,West Virginia,BarRestrict,1,1,,20200318,,20200526,,,,"Limited operations required (limited to take-away services): bars. In effect at 1200 am 20200318 per executive order, signed on 20200318. Easing began on 20200526: https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-May-26-Reopenings.pdf",https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-March-18-2020.pdf,20200823,Removed DateReexpanded1
54,West Virginia,OtherBusinessClose,1,1,,20200318,,20200605,,,,"Closure required: casinos. In effect at 1200 am 20200318 per executive order, signed on 20200318. Note that order announcement occurred on 20200317 via press release. Eased restrictions starting on 20200605 https://governor.wv.gov/Pages/The-Comeback.aspx","https://governor.wv.gov/News/press-releases/2020/Pages/COVID-19-UPDATE-Executive-Order-limiting-restaurants-and-bars,-closing-casinos-statewide.aspx",20200613,Added DateEased of 20200605
54,West Virginia,RestaurantRestrict,1,1,,20200318,,20200504,,,,"Limited operations required (limited to take-away services): restaurants. In effect at 1200 am 20200318 per executive order, signed on 20200318. Note that order announcement occurred on 20200317 via press release. Began easing on 20200504, allowing outdoor services: https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-April-30-2020-Safer-At-Home-Order.pdf",https://governor.wv.gov/Documents/2020%20Executive%20Orders/Executive-Order-March-18-2020.pdf,20200715,Removed bars from entry
